Date,Tweet Id,Text,Username,Location,#Retweets,#Replies,#Likes,#QuoteTweets
2020-11-20 18:36:10+00:00,1329856075240235009,"#Election #LindaKerns #Pennsylvania #Philadelphia #KathyBoockvar #USMarshals #Dominion #VotingMachines #BallotIntegrity #AbsenteeBallots #Hammer #ElectionFraud #Scorecard #Glitch #MailInBallots #Votefraud #VoteTampering #VoterFraud #TransitionTeam

https://t.co/kCQMWaFu6X",Underground_USA,https://twitter.com/Underground_USA/status/1329856075240235009,0,0,0,0
2020-11-20 18:34:38+00:00,1329855690869936128,Hammer and Scorecard have been debunked by your article which means I am an example of not being clouded by political affiliation.Cheers,FlysofSummer,https://twitter.com/FlysofSummer/status/1329855690869936128,0,0,0,0
2020-11-20 18:33:48+00:00,1329855481133797378,"Debunking Hammer &amp; Scorecard, a cheap hoax spawned by a con artist - The Dossier https://t.co/n33cptqk8o",AngelaFloyd14,https://twitter.com/AngelaFloyd14/status/1329855481133797378,1,0,1,0
2020-11-20 18:31:48+00:00,1329854975497920514,"@JordanSchachtel ""The Trump election team may very well have a case for widespread voter fraud,but Hammer &amp; Scorecard is not it. H&amp;S is a simple info operation that is being used to enrich Mr Montgomery &amp; his network,thru individuals who are either knowingly or unknowingly fueling his operation..",dougalpollux,https://twitter.com/dougalpollux/status/1329854975497920514,0,1,6,0
2020-11-20 18:31:08+00:00,1329854807201476609,"Retired Air Force General blows whistle on CIA vote hacking.

Hammer &amp; Scorecard , developed by the CIA for other military objectives, was used to attempt to steal the election from @realDonaldTrump.

Thank you @OANN for reporting THE TRUTH!

https://t.co/ny3Nl3xgkR 
👆👆👆 https://t.co/1nLHm7gx47",pkmnsav8,https://twitter.com/pkmnsav8/status/1329854807201476609,0,0,0,1
2020-11-20 18:30:43+00:00,1329854702830444545,Are hammer and scorecard off the list? https://t.co/dk1scONv3o,SweatofChrist,https://twitter.com/SweatofChrist/status/1329854702830444545,0,0,0,0
2020-11-20 18:30:20+00:00,1329854605996515330,Don't believe the social engineers who push the Hammer and Scorecard story. It's a distraction from Dominion and Smartmatic. https://t.co/uwNx4wgSkS,casey_whalin,https://twitter.com/casey_whalin/status/1329854605996515330,0,0,0,0
2020-11-20 18:28:44+00:00,1329854204500795393,@JordanSchachtel Very good article.Hammer and Scorecard have been debunked.,FlysofSummer,https://twitter.com/FlysofSummer/status/1329854204500795393,0,3,2,0
2020-11-20 18:28:09+00:00,1329854056685252615,@SamSmit64245386 They must!!! We need to do senate seats with this same software! Can they use hammer and scorecard with it also!,CathyRo99969366,https://twitter.com/CathyRo99969366/status/1329854056685252615,0,1,0,0
2020-11-20 18:26:48+00:00,1329853719878524929,"#hammerscorecard #Trump #DominionSoftware #SydneyPowell
#TuckerCarlson #FoxNewsIsDead #ReleaseTheKraken
1/ The reality of what is occurring in govt today is deeply sinister. This is a battle within.. A civil war among intel agencies. One set put to preserve the world order. (CIA)",Phil_Armatas,https://twitter.com/Phil_Armatas/status/1329853719878524929,1,2,0,1
2020-11-20 18:25:57+00:00,1329853503490191360,"There are some really cynical people out there, and there are a lot of irresponsible people who really should know better. MUST-READ ⁦@JordanSchachtel⁩ look into HAMMER and SCORECARD nonsense.  https://t.co/zQOua9CkT0",davereaboi,https://twitter.com/davereaboi/status/1329853503490191360,17,14,40,6
2020-11-20 18:23:51+00:00,1329852976593137664,@Barnes_Law A bit off-topic but I'm curious Barnes: do you believe things like Hammer and Scorecard and Soros Dominion will be used as low-hanging fruit to dismiss the whole cases of the Trump/Republican election lawsuits?,RocketOtter,https://twitter.com/RocketOtter/status/1329852976593137664,0,0,0,0
2020-11-20 18:18:32+00:00,1329851636521504769,HAMMER &amp; SCORECARD Explained - Kirk Wiebe (NSA Whistleblower) https://t.co/670ifNw7xp https://t.co/hzaQuZ5zwG,deoccult,https://twitter.com/deoccult/status/1329851636521504769,0,0,1,0
2020-11-20 18:12:57+00:00,1329850232042106882,"Here you go: Debunking Hammer &amp; Scorecard, a cheap hoax spawned by a con artist https://t.co/VEKRRNtNG2",JordanSchachtel,https://twitter.com/JordanSchachtel/status/1329850232042106882,103,123,296,50
2020-11-20 18:12:09+00:00,1329850031554265089,"Any time I hear the word ""hammer"" I auto associate with ""scorecard.""  I am envisioning future SAT material 

Peanut Butter : Jelly :: Hammer :",R3Carrie,https://twitter.com/R3Carrie/status/1329850031554265089,0,0,1,0
2020-11-20 18:06:37+00:00,1329848640060289024,"@LifeNewsHQ Hammer and scorecard. Hammer the servers to death, and Biden for the win with the scorecard.",averagejoeglade,https://twitter.com/averagejoeglade/status/1329848640060289024,0,1,0,0
2020-11-20 17:59:34+00:00,1329846864544485383,@Tombx7M @SidneyPowell1 @LLinWood Which software is it? Dominion/Smartmatic or Hammer and Scorecard?,Gadfly222,https://twitter.com/Gadfly222/status/1329846864544485383,0,0,0,0
2020-11-20 17:58:50+00:00,1329846680779296768,"(BANNED VIDEO) **MUST WATCH** Gen. McInerney, Sydney Powell, Steve Bannon Project Hammer &amp;amp; Scorecard https://t.co/nSlYcSLSWf",chalkartist1111,https://twitter.com/chalkartist1111/status/1329846680779296768,0,0,0,0
2020-11-20 17:58:25+00:00,1329846574873194501,Hammer and Scorecard: A Detailed Look at How The Election Was Stolen Ana... https://t.co/56CYy15vxO via @YouTube,danielmontreal,https://twitter.com/danielmontreal/status/1329846574873194501,0,0,0,0
2020-11-20 17:37:44+00:00,1329841370241052673,"@KYSecState Hard pass on Hammer and Scorecard. 8,129 of Kentucky's votes for Donald Trump were flipped TWICE and given to Biden electronically. 
The same was done during the Gov. election, our current Governor is illegitimate. 
No more mail in voting. 
Cheating is not winning. 
#NeverAgain https://t.co/8gE9xC9kUD",MissBeck12,https://twitter.com/MissBeck12/status/1329841370241052673,1,0,2,0
2020-11-20 17:32:12+00:00,1329839975974760448,"@jessiprincey You are wrong. No one knew SCORECARD existed until we released it here: 

Biden Using SCORECARD and THE HAMMER To Steal Another U.S. Presidential Election — Just Like Obama And Biden Did In 2012 - The American Report

https://t.co/vuqu1ULaCe https://t.co/eQo84Oh2en",realMaryFanning,https://twitter.com/realMaryFanning/status/1329839975974760448,0,0,3,0
2020-11-20 17:29:33+00:00,1329839309013311489,@marceelias But -- but -- IT ONLY TAKES ONE!!  Right. . .?  Isn't THE KRAKEN coming?  Or hammer/scorecard?  Or Hugo Chavez?,TomBrantley2,https://twitter.com/TomBrantley2/status/1329839309013311489,0,0,0,0
2020-11-20 17:27:22+00:00,1329838762902347781,Fire Wray.                                                Fire Haspel. #FBIInvestigateCoup #FBI #DominionVotingSystems #HammerScorecard #ElectionFraud,NutKrack3r,https://twitter.com/NutKrack3r/status/1329838762902347781,0,0,0,0
2020-11-20 17:21:14+00:00,1329837217435557898,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - The American Report
@pjcolbeck 
@docdhj 
@SidneyPowell1 
@nosurrender
@Aoecoin
https://t.co/uHin7M7GyF https://t.co/Tflww4gf7X https://t.co/DuFj2uBk5q",realMaryFanning,https://twitter.com/realMaryFanning/status/1329837217435557898,3,0,2,0
2020-11-20 17:20:49+00:00,1329837114192777221,"Oct 31, 2020 · In February 2009, the Obama administration commandeered a powerful supercomputer system known as THE HAMMER. THE HAMMER includes an exploit application known as SCORECARD
https://t.co/jj0iH4PLcz",CathieCeasar,https://twitter.com/CathieCeasar/status/1329837114192777221,0,0,0,1
2020-11-20 17:18:33+00:00,1329836542211264513,"Also worth noting:

Dominion Voting Systems
Smartmatic software
Hammer/Scorecard
Mail-In Ballots
Dead people voting
Non-residents voting

100s of affadavits https://t.co/Drig4PgtYV",RichardADixon,https://twitter.com/RichardADixon/status/1329836542211264513,0,0,1,0
2020-11-20 17:16:57+00:00,1329836140241842176,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI &amp; DOJ About SCORECARD, Dominion, Smartmatic In 2015 https://t.co/3RrCCOIRrO via @Shareaholic 
@RichardGrenell 
@RepStefanik 
@RepScottPerry 
@SidneyPowell1 
@GenFlynn 
@docdhj 
@LLinWood https://t.co/WHHXeEiQiF",realMaryFanning,https://twitter.com/realMaryFanning/status/1329836140241842176,4,0,4,0
2020-11-20 17:15:02+00:00,1329835658471469056,HAMMER+SCORECARD+DOMINION=46 T-UMP,BlansitJw,https://twitter.com/BlansitJw/status/1329835658471469056,0,0,1,0
2020-11-20 17:14:45+00:00,1329835585377275912,@SidneyPowell1 @LLinWood @RudyGiuliani @PamBondi @CLewandowski @VicToensing @JamesOKeefeIII @OANN @newsmax @GOP @GOPChairwoman #StopTheSteal #Election2020 #FightForTrump #MAGA #Dominion #Smartmatic #Hammer #Scorecard #VoterFraud #SilentMajorityNOMore #WeAreWatching #FourMoreYears https://t.co/Nekp52rmqz,CaddieMan1974,https://twitter.com/CaddieMan1974/status/1329835585377275912,1,0,1,0
2020-11-20 16:57:25+00:00,1329831223380893698,"Dennis Montgomery, the CIA contractor who developed the Hammer and the Scorecard reports that states like Wisconsin, Michigan, Pennsylvania, Georgia, and Arizona all exhibit vote tally change patterns that reflect manipulation by the Hammer and Scorecard.
https://t.co/kcNelEMPRP",JERRYO1029,https://twitter.com/JERRYO1029/status/1329831223380893698,0,1,0,0
2020-11-20 16:53:35+00:00,1329830260343525377,Pelosi and Feinstein literally have the patent to hammer scorecard systems and both have large shares in the company. I really don’t understand how they are still denying voter fraud 🤦‍♂️ https://t.co/zeXwMoro2I,zacshaw11,https://twitter.com/zacshaw11/status/1329830260343525377,0,1,2,0
2020-11-20 16:48:31+00:00,1329828984239104003,"Well, well, well ... #Dominion LAWYERS UP! #NothingCanStopWhatIsComing 
#ReleaseTheKraken #SwampPanic #DominionVotingSystems #hammerscorecard #smartmatic  

🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿🍿 https://t.co/tAXOrGlpiB",LPPSusie,https://twitter.com/LPPSusie/status/1329828984239104003,0,0,0,0
2020-11-20 16:47:01+00:00,1329828606114213894,@101st_Eagles @zach__af @imjdsharp @JackPosobiec @NedStaebler These are 2 interesting reads about the origins of the Q-Anon Hammer and Scorecard conspiracy theory.  If you have the interest.  https://t.co/s9467xyxUM   https://t.co/nGDCCaJnJ2,przystojny123,https://twitter.com/przystojny123/status/1329828606114213894,0,0,0,0
2020-11-20 16:46:54+00:00,1329828578238803972,"Lt. Gen Thomas Mcinerney exposes CIA software Hammer Scorecard, warned it will change votes by 3%! Hammer is a what we call a SIGINT, a signal intelligence program that the NSA came up with years ago. The CIA picked it up under the Obama administration",scoobidoo76,https://twitter.com/scoobidoo76/status/1329828578238803972,0,0,1,0
2020-11-20 16:46:12+00:00,1329828400236736516,"I just wrote a letter to the office of the Inspector General at the CIA requesting and independent report of top offices to ascertain any involvement in the programs of Hammer, Scorecard, and Smartmatic.  As per recent revelations revealed by alleged vote fraud.

You should too! https://t.co/rhCU7e5GkC",105artillery,https://twitter.com/105artillery/status/1329828400236736516,6,2,5,1
2020-11-20 16:44:27+00:00,1329827959419654145,"@CarlStein1984 @rightwingnutrs I think she is just going with people's gossip just like the Hammer/Scorecard stuff. This is getting into ""trust the plan"" level territory and doesn't help anything imo.If the affidavit they are about to submit is just expert opinions it wont do anything in reality about Dominion",bestgtor88,https://twitter.com/bestgtor88/status/1329827959419654145,0,1,0,0
2020-11-20 16:44:15+00:00,1329827909385801729,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/hbdqcxd0id",cissiebb,https://twitter.com/cissiebb/status/1329827909385801729,0,0,0,0
2020-11-20 16:37:22+00:00,1329826177092116480,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/5g7e1x89l7",jody_prichard,https://twitter.com/jody_prichard/status/1329826177092116480,1,0,0,1
2020-11-20 16:37:04+00:00,1329826102718599171,"@JustinTrudeau No we are not. You are not our dictator for too long. #TREASON Trudeau.

We refuse to be told what to do and how to live. Canadians have GOD given freedoms you cannot and will not take away. 

#JusticeIsComing 
#hammerscorecard 
#DominionVotingSystems voted you in illegally.",HolaEmili,https://twitter.com/HolaEmili/status/1329826102718599171,0,0,0,0
2020-11-20 16:33:52+00:00,1329825297835782145,Hammer and Scorecard Software Working Realtime On CNN https://t.co/fkmvlIQYO0 via @YouTube,RedheadCommando,https://twitter.com/RedheadCommando/status/1329825297835782145,0,0,0,0
2020-11-20 16:33:33+00:00,1329825218148265984,"@JordanSchachtel You are willfully propagandize or truly an idiot ? Hammer and scorecard is real. She mentioned the ‘3-lettered agency’. What’s not said is their role in Dominion, Smartmatic, Scytl and their roles in the fixes in Venezuelan and this 2020 elections.",LookEastSimon,https://twitter.com/LookEastSimon/status/1329825218148265984,0,0,0,0
2020-11-20 16:29:00+00:00,1329824071450824710,@PressSec @LizWillis_ A hammer and scorecard is about fixing ballots and he showed you how it's done,shawnhood72,https://twitter.com/shawnhood72/status/1329824071450824710,0,0,0,0
2020-11-20 16:28:22+00:00,1329823914684452864,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/ftSC1SmG55",pukmis,https://twitter.com/pukmis/status/1329823914684452864,0,0,0,0
2020-11-20 16:27:38+00:00,1329823728939786245,"@PressSec @LizWillis_ Has anyone looked into the Hammer and Scorecard, per a retire general that explains this in youtube, all started with the President Bush, to watch other countries, but Obama used these in his administration, now the Democrats have this program it's real again HAMMER &amp; SCORECARD",shawnhood72,https://twitter.com/shawnhood72/status/1329823728939786245,0,0,0,0
2020-11-20 16:26:42+00:00,1329823493219880962,Russiagate was driven by conspiracy theories.  Things like “hammer and scorecard” and project veritas can also be conspiracy theories.,Big_Bob_BOS,https://twitter.com/Big_Bob_BOS/status/1329823493219880962,0,1,4,1
2020-11-20 16:20:59+00:00,1329822053973647363,"@UrbanAchievr @PressSec Have you checked your local talk radio station host? Mine is all in on Hammer and Scorecard. If the base is there, it doesn't matter where the establishment is. That was the real lesson of 2016 GOP Primary.",BoydRBurke,https://twitter.com/BoydRBurke/status/1329822053973647363,0,0,0,0
2020-11-20 16:20:35+00:00,1329821956565299200,@JordanSchachtel Isn’t hammer and scorecard some project veritas crap?,Big_Bob_BOS,https://twitter.com/Big_Bob_BOS/status/1329821956565299200,0,0,0,0
2020-11-20 16:20:21+00:00,1329821896225984517,"Also, the idea that Sidney Powell has ""moved beyond"" Hammer and Scorecard is false. She mentioned it as recently as Wednesday, and did a TV hit Tuesday discussing it.",JordanSchachtel,https://twitter.com/JordanSchachtel/status/1329821896225984517,20,31,180,1
2020-11-20 16:17:29+00:00,1329821174453456897,#hammerscorecard #ElectionIntegrityNOW https://t.co/YORZJBGxcc,katieadams0521,https://twitter.com/katieadams0521/status/1329821174453456897,0,0,0,0
2020-11-20 16:17:21+00:00,1329821140127105026,So @dominionvoting now refuses to cooperate. This is exactly why this needs to go to court. Dominion with the help of Hammer &amp; Scorecard shows how this election was rigged. @realDonaldTrump won by a landslide and they know it!,hoggswild,https://twitter.com/hoggswild/status/1329821140127105026,0,0,0,0
2020-11-20 16:16:38+00:00,1329820959046475778,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/znDSILeLXH",kanaosc,https://twitter.com/kanaosc/status/1329820959046475778,0,0,0,0
2020-11-20 16:15:42+00:00,1329820725000155141,The Hammer and Scorecard https://t.co/cCxcThV4ya via @YouTube,ArnoldJBlack1,https://twitter.com/ArnoldJBlack1/status/1329820725000155141,0,0,0,0
2020-11-20 16:13:30+00:00,1329820169804320770,Hammer and Scorecard (What Is It?) https://t.co/jRbvtg15RG via @YouTube,ArnoldJBlack1,https://twitter.com/ArnoldJBlack1/status/1329820169804320770,0,0,0,0
2020-11-20 16:10:57+00:00,1329819531204759552,"Hammer &amp; Scorecard – Live Video Footage – 19,958 Vote Flip – The Phaser https://t.co/pCWBsfTjqT",bitsterlilbitty,https://twitter.com/bitsterlilbitty/status/1329819531204759552,0,0,0,0
2020-11-20 16:08:43+00:00,1329818967251316738,"Why isn’t this retired Air Force General being interviewed on Fox by Hannity, Tucker or Laura? McInerney is extremely credible and he needs to get the information about the CIA and the changes the Obama Admin made re: Hammer &amp; Scorecard software. https://t.co/dKlnHcYfe5",Mlane1962,https://twitter.com/Mlane1962/status/1329818967251316738,0,0,0,0
2020-11-20 16:05:30+00:00,1329818157427650560,"@JordanSchachtel “Hammer and Scorecard is bogus”
^???

You call yourself an “investigative journalist” so either you’re really not one or you are just really bad at your job. Do some research, kiddo. @JordanSchachtel",LouWinthorpeIII,https://twitter.com/LouWinthorpeIII/status/1329818157427650560,0,0,0,0
2020-11-20 16:05:19+00:00,1329818110711435269,@Wizard_Predicts This whole Hammer and scorecard angle of their case runs the risk of delegitimizing other aspects of their claims. After 5yrs of Russiagate the country just isn’t ready to hear a 2.0. Stick to the easy stuff like more voters than registered or precincts breaking state law.,beerandtokens,https://twitter.com/beerandtokens/status/1329818110711435269,0,3,2,0
2020-11-20 16:05:17+00:00,1329818102952026112,Remember Hammer and Scorecard? https://t.co/DnG1VKFLSM,Nicapublican,https://twitter.com/Nicapublican/status/1329818102952026112,0,0,0,0
2020-11-20 16:02:16+00:00,1329817343749287938,"@JordanSchachtel 

Hammer was the Doorman at the election center And Scorecard was the guy putting up cardboard on the windows to prevent poll watchers from watching 
Nothing to see here",FlysofSummer,https://twitter.com/FlysofSummer/status/1329817343749287938,0,0,0,0
2020-11-20 16:00:17+00:00,1329816845612814337,"@JordanSchachtel Hammer was the doorman at the election center and Scorecard was the guy putting up cardboard on the windows to block poll watchers.
Nothing to see here",FlysofSummer,https://twitter.com/FlysofSummer/status/1329816845612814337,1,1,8,0
2020-11-20 15:57:05+00:00,1329816042521174016,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 
@AOECOIN 
@jessiprincey 
@SidneyPowell1 
@GenFlynn 
@LLinWood 
@docdhj 
@pjcolbeck 
@POTUS 
https://t.co/3RrCCOIRrO via @Shareaholic https://t.co/lQt4RTBidZ",realMaryFanning,https://twitter.com/realMaryFanning/status/1329816042521174016,2,0,2,0
2020-11-20 15:50:39+00:00,1329814420311187456,"@TuckerCarlson Tucker , may I suggest you use your resources to investigate Hammer and Scorecard instead of minimizing a great attorney who is trying to help the fight against election fraud...or are you joining the Left Fox Crowd?",osbuck,https://twitter.com/osbuck/status/1329814420311187456,0,0,0,0
2020-11-20 15:49:53+00:00,1329814229310984193,"Okay, ready for me to expose the hammer and scorecard hoax? Do you want to learn the truth about this op or are too many of you clouded by political affiliation?",JordanSchachtel,https://twitter.com/JordanSchachtel/status/1329814229310984193,158,218,1074,49
2020-11-20 15:44:33+00:00,1329812886974291969,@JordanSchachtel Hammer and scorecard just means votes can be switched through the software algorithms.  That's very plausible and more importantly achievable.  Whether they got evidence of this should be the crux of your argument.,bighotbuns,https://twitter.com/bighotbuns/status/1329812886974291969,0,0,13,0
2020-11-20 15:42:12+00:00,1329812295669702656,"@jessiprincey RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - The American Report
https://t.co/uHin7M7GyF https://t.co/j3CBFV2Ip8",realMaryFanning,https://twitter.com/realMaryFanning/status/1329812295669702656,15,1,26,1
2020-11-20 15:38:26+00:00,1329811345139613698,"Watch ""CIA Hammer Scorecard Did Commonwealth Countries George Soros = CISA DHS Michael Chertoff Red Mafiya"" on YouTube https://t.co/rHjQwsjs0T",Hiltonater,https://twitter.com/Hiltonater/status/1329811345139613698,0,0,0,0
2020-11-20 15:37:32+00:00,1329811121923121155,"@VictoriaBeliev5 Cucker is towing the “company” line. He’s been deballed since the Bobilinzki interview. He’s comparing massive voter fraud to UFO’s now. Really??
Maybe he should look up 35 war hero General Thomas McInerney and see what he has to say about Hammer &amp; Scorecard...Just sayin",DudemanC_Rad,https://twitter.com/DudemanC_Rad/status/1329811121923121155,2,1,2,0
2020-11-20 15:33:37+00:00,1329810136043544576,"@MattWalshBlog There was a general explaining it on another network thats more interested in getting to the bottom of fraud.
He says he helped work on the program called hammer and scorecard, have you heard of it?
Has @TuckerCarlson even mention the words or Questioned anybody about it? No, odd",staylormusic,https://twitter.com/staylormusic/status/1329810136043544576,0,0,0,0
2020-11-20 15:31:35+00:00,1329809621897203713,Hammer and Scorecard Explained with Lt. General Thomas McInerney and Charlie Kirk… Now we know. Biden will never be President of the U.S. – Whatfinger News' General Dispatch https://t.co/jyMPCCnW15,rositarosey1,https://twitter.com/rositarosey1/status/1329809621897203713,0,0,0,0
2020-11-20 15:29:24+00:00,1329809071671808001,"@ccccosmossss @AOC Because they have spent so much time on innocent Michael Flynn, Head of Facebook and Twitter. 400 million from the first for voter boxes, and censorship. Then they now must research Hammer and Scorecard program used to hack election. So wait your turn. Supreme Court will weigh in",starr_sears,https://twitter.com/starr_sears/status/1329809071671808001,0,1,0,0
2020-11-20 15:28:07+00:00,1329808749557673988,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/9xnXJKXPRi

Great video to watch. #TrumpWillPrevail",BryanFromNY,https://twitter.com/BryanFromNY/status/1329808749557673988,0,0,1,0
2020-11-20 15:26:08+00:00,1329808250590666753,"CLONING THE VOTE: Did DEMs Use HAMMER / SCORECARD To Repeatedly CLONE Blocks of Biden Votes? 
@pjcolbeck 
@SidneyPowell1 
@GenFlynn 
@SpookdBlog 
@docdhj 
@WVWOnline 
@TrumpWarRoom 
@AOECOIN 
- https://t.co/10zPhijkmM via @Shareaholic https://t.co/mNnlO2xYVZ",realMaryFanning,https://twitter.com/realMaryFanning/status/1329808250590666753,3,1,2,0
2020-11-20 15:22:34+00:00,1329807353361797120,Hammer and Scorecard (What Is It?) https://t.co/CC1pxIZ2q3 via @YouTube,SayPledge,https://twitter.com/SayPledge/status/1329807353361797120,0,0,0,0
2020-11-20 15:21:24+00:00,1329807061945815040,"@LehmanNicki @davis8881 @RonColeman @mtracey Amazing how you believe crackpots like Sidney Powell, sweetie. Funny how nobody seems to notice that she entirely changed her story from one day to the next on Lou Dobbs (from “Hammer &amp; Scorecard” to “Dominion &amp; Smartmatic”). She’s playin y’all like a fiddle",ibrake4ants,https://twitter.com/ibrake4ants/status/1329807061945815040,0,1,0,0
2020-11-20 15:20:29+00:00,1329806830667763719,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - The American Report
@pjcolbeck 
@AOECOIN 
https://t.co/uHin7M7GyF https://t.co/GbwdZkVMpk",realMaryFanning,https://twitter.com/realMaryFanning/status/1329806830667763719,6,1,6,0
2020-11-20 15:18:28+00:00,1329806322557210625,"@NoSurrender200 @redpillx2 @AOECOIN RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - The American Report

https://t.co/uHin7M7GyF https://t.co/kJnJrCRyDX",realMaryFanning,https://twitter.com/realMaryFanning/status/1329806322557210625,0,0,1,0
2020-11-20 15:13:23+00:00,1329805043655032832,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies https://t.co/220CtA6Q4O",SRepasky,https://twitter.com/SRepasky/status/1329805043655032832,0,0,1,1
2020-11-20 15:11:40+00:00,1329804610727501832,"CLONING THE VOTE: Did DEMs Use HAMMER / SCORECARD To Repeatedly CLONE Blocks of Biden Votes? - The American Report

https://t.co/z8Fp0TqdtS
@AOECOIN https://t.co/Tflww4gf7X",realMaryFanning,https://twitter.com/realMaryFanning/status/1329804610727501832,5,2,5,1
2020-11-20 15:05:56+00:00,1329803168906178564,"@AOECOIN @SidneyPowell1 Yes, of course... Proof of the steal. 

CLONING THE VOTE: Did DEMs Use HAMMER / SCORECARD To Repeatedly CLONE Blocks of Biden Votes? - The American Report

https://t.co/z8Fp0TqdtS https://t.co/fpB4COhHUq",realMaryFanning,https://twitter.com/realMaryFanning/status/1329803168906178564,0,0,0,0
2020-11-20 15:05:05+00:00,1329802952886849537,"Every American needs to listen to general Mcinerney explain how the election was stolen! Hammer and scorecard explained! If you don't want to be a slave, now is the time to speak up! Share this video far and wide! https://t.co/nn3jyuSFns",MattPor39199487,https://twitter.com/MattPor39199487/status/1329802952886849537,0,0,0,0
2020-11-20 15:04:49+00:00,1329802887808036864,"Every American needs to listen to general Mcinerney explain how the election was stolen! Hammer and scorecard explained! If you don't want to be a slave, now is the time to speak up! Share this video far and wide! https://t.co/2uRvIjAUzX",Superdad20001,https://twitter.com/Superdad20001/status/1329802887808036864,0,0,0,0
2020-11-20 15:02:52+00:00,1329802396336320520,"2/2 - We explained how they work in an article last week, but the gist is this: “Hammer” or “THE HAMMER” is a counter-intelligence surveillance program used to spy on activities on protected networks (like voting machines) without detection while “Scorecard” is .....",meadowshadow,https://twitter.com/meadowshadow/status/1329802396336320520,0,1,3,0
2020-11-20 15:02:10+00:00,1329802218728534017,"1/2 - So what we have learned? Dominion-Smartmatic-Scytl-CIA/FBI. That's one line. Another story line is: The General described “Hammer and Scorecard,” a pair of programs initially designed for the CIA before being privatized by Deep State players from the Obama administration.",meadowshadow,https://twitter.com/meadowshadow/status/1329802218728534017,1,1,7,0
2020-11-20 14:59:03+00:00,1329801437933678593,@palmtre2 @SchmittNYC Clinton’s Hammer/Scorecard scam in conjunction with the Dominion software scam failed. The fix was in but the software execution instruction set failed. The Dems “glitch” could not be deployed. You need to look at the data feeds. The NY Times own feed illustrates the fraud,BenevidesJoe,https://twitter.com/BenevidesJoe/status/1329801437933678593,0,1,0,0
2020-11-20 14:57:50+00:00,1329801129052549129,"Biden Using SCORECARD and THE HAMMER To Steal Another U.S. Presidential Election — Just Like Obama And Biden Did In 2012
@SidneyPowell1 
@RudyGiuliani 
@GenFlynn 
@docdhj 
@realDonaldTrump 
@JennaEllisEsq 
@pjcolbeck 
https://t.co/qWJJuhdSaE via @Shareaholic https://t.co/S1QZCGIXit",realMaryFanning,https://twitter.com/realMaryFanning/status/1329801129052549129,2,1,2,0
2020-11-20 14:54:43+00:00,1329800347305459713,"Hammer and Scorecard: ABC, CBS, CNN, NBC live data feed .json analysis for dummies.          Listen to this  https://t.co/BzMPpkP1El",MouradDazeera,https://twitter.com/MouradDazeera/status/1329800347305459713,0,0,0,0
2020-11-20 14:43:53+00:00,1329797619430940673,"@1blantdaddy Yes she does fool, but we know its all fake

1) The connections on the companies. 

2) Her mention of hammer scorecard, it's a hoax

3) Affidavit from someone proving hugo chavez connection.  proves shit because of #1.   She's being lied to by another sociopath probably. wake up. https://t.co/py5LbRXW7a",PumaTPG,https://twitter.com/PumaTPG/status/1329797619430940673,0,1,0,0
2020-11-20 14:43:05+00:00,1329797417651331072,"RELEASE THE KRAKEN: HAMMER / SCORECARD Whistleblower Montgomery Gave Sworn Testimony To FBI And DOJ About SCORECARD, Dominion, Smartmatic In 2015 - https://t.co/L8TXbyFAuK via @Shareaholic",BorowiecHelen,https://twitter.com/BorowiecHelen/status/1329797417651331072,0,1,0,0
2020-11-20 14:40:00+00:00,1329796639784132609,"There was a general explaining scorecard and hammer on @OANN and videos like this 
Is this evidence?
 https://t.co/9YZGLPMUta",staylormusic,https://twitter.com/staylormusic/status/1329796639784132609,0,0,0,0
